Date,Adj Close,Volume
2017-01-03,20.025972366333008,71259900.0
2017-01-04,20.187814712524414,45092200.0
2017-01-05,19.983381271362305,62201100.0
2017-01-06,20.051525115966797,38060800.0
2017-01-09,19.915233612060547,34022400.0
2017-01-10,19.957826614379883,46212100.0
2017-01-11,20.085594177246094,48001200.0
2017-01-12,19.915233612060547,57418100.0
2017-01-13,20.025972366333008,72479700.0
2017-01-17,19.548959732055664,96657800.0
2017-01-18,19.710796356201172,68289100.0
2017-01-19,19.625621795654297,56729700.0
2017-01-20,19.719324111938477,74805200.0
2017-01-23,19.591550827026367,46651200.0
2017-01-24,19.83856964111328,45229500.0
2017-01-25,20.170772552490234,92850100.0
2017-01-26,20.221881866455078,70704400.0
2017-01-27,20.145217895507812,43944500.0
2017-01-30,19.983381271362305,46168800.0
2017-01-31,19.855613708496094,56477300.0
2017-02-01,19.88115882873535,72132200.0
2017-02-02,19.80449867248535,39396500.0
2017-02-03,20.204851150512695,86346600.0
2017-02-06,20.11115837097168,34952100.0
2017-02-07,20.06003761291504,50838500.0
2017-02-08,19.923751831054688,54341100.0
2017-02-09,20.196331024169922,76813700.0
2017-02-10,20.25596046447754,55078700.0
2017-02-13,20.485944747924805,76687000.0
2017-02-14,20.724449157714844,75954300.0
2017-02-15,20.886295318603516,76869400.0
2017-02-16,20.835186004638672,64048200.0
2017-02-17,20.843704223632812,54156600.0
2017-02-21,20.945919036865234,55216100.0
2017-02-22,20.96295928955078,50438900.0
2017-02-23,20.96295928955078,53509400.0
2017-02-24,20.801109313964844,61686800.0
2017-02-27,20.911846160888672,39655000.0
2017-02-28,20.903331756591797,48913000.0
2017-03-01,21.499589920043945,92150000.0
2017-03-02,21.167387008666992,69446200.0
2017-03-03,21.269609451293945,57652800.0
2017-03-06,21.107769012451172,49017200.0
2017-03-07,21.048137664794922,53726500.0
2017-03-08,21.056655883789062,104601000.0
2017-03-09,21.13331413269043,60804100.0
2017-03-10,21.116281509399414,62148600.0
2017-03-13,21.167387008666992,49418400.0
2017-03-14,21.107769012451172,49511100.0
2017-03-15,21.073686599731445,86455100.0
2017-03-16,21.107769012451172,89233700.0
2017-03-17,20.90089225769043,83056800.0
2017-03-20,20.729923248291016,78676400.0
2017-03-21,20.148630142211914,192257000.0
2017-03-22,20.105886459350586,133199500.0
2017-03-23,20.148630142211914,85238900.0
2017-03-24,20.122987747192383,97583400.0
2017-03-27,20.04604721069336,103963000.0
2017-03-28,20.319599151611328,82301100.0
2017-03-29,20.191375732421875,76524100.0
2017-03-30,20.456377029418945,92566000.0
2017-03-31,20.285404205322266,70540000.0
2017-04-03,20.24266242980957,93489100.0
2017-04-04,20.217012405395508,105795900.0
2017-04-05,20.063142776489258,104651200.0
2017-04-06,20.191375732421875,80802100.0
2017-04-07,20.105886459350586,61525700.0
2017-04-10,20.05459976196289,60429000.0
2017-04-11,19.9947566986084,83801200.0
2017-04-12,19.832340240478516,74023000.0
2017-04-13,19.575891494750977,120159300.0
2017-04-17,19.917818069458008,86681200.0
2017-04-18,19.729753494262695,74890400.0
2017-04-19,19.6699161529541,55583800.0
2017-04-20,20.003305435180664,85720400.0
2017-04-21,19.798145294189453,94675300.0
2017-04-24,20.24266242980957,98770600.0
2017-04-25,20.42218017578125,71026100.0
2017-04-26,20.405086517333984,71691200.0
2017-04-27,20.311054229736328,68871800.0
2017-04-28,20.11444091796875,64091900.0
2017-05-01,20.24266242980957,69086600.0
2017-05-02,20.217012405395508,76511500.0
2017-05-03,20.379436492919922,78115400.0
2017-05-04,20.413633346557617,64482800.0
2017-05-05,20.379436492919922,46881500.0
2017-05-08,20.362342834472656,45893000.0
2017-05-09,20.285404205322266,65737900.0
2017-05-10,20.353792190551758,51192700.0
2017-05-11,20.225566864013672,77266700.0
2017-05-12,20.140079498291016,55787200.0
2017-05-15,20.293949127197266,52192100.0
