Date,Adj Close,Volume
2017-01-03,18.47469711303711,99298100.0
2017-01-04,18.819108963012695,76875100.0
2017-01-05,18.59770393371582,86826400.0
2017-01-06,18.59770393371582,66281500.0
2017-01-09,18.491104125976562,75901500.0
2017-01-10,18.810903549194336,100977700.0
2017-01-11,18.917503356933594,92385600.0
2017-01-12,18.794504165649414,120474200.0
2017-01-13,18.86830711364746,161930900.0
2017-01-17,18.081106185913086,152495900.0
2017-01-18,18.556705474853516,124366000.0
2017-01-19,18.47469711303711,75990800.0
2017-01-20,18.564905166625977,102564900.0
2017-01-23,18.499305725097656,61385600.0
2017-01-24,18.819108963012695,98508700.0
2017-01-25,19.163511276245117,99753300.0
2017-01-26,19.22090721130371,84146400.0
2017-01-27,19.15531349182129,54590200.0
2017-01-30,18.819108963012695,91561200.0
2017-01-31,18.564905166625977,91044300.0
2017-02-01,18.76990509033203,103630900.0
2017-02-02,18.6304988861084,88679100.0
2017-02-03,19.0979061126709,116035100.0
2017-02-06,18.958507537841797,92228400.0
2017-02-07,18.778108596801758,87982900.0
2017-02-08,18.58950424194336,102264500.0
2017-02-09,18.958507537841797,102634200.0
2017-02-10,18.925703048706055,90548300.0
2017-02-13,19.188106536865234,105342500.0
2017-02-14,19.72930908203125,139711400.0
2017-02-15,20.155712127685547,151233300.0
2017-02-16,20.155712127685547,98144500.0
2017-02-17,20.10651397705078,85789200.0
2017-02-21,20.3197078704834,78571500.0
2017-02-22,20.327909469604492,81531900.0
2017-02-23,20.155712127685547,85846000.0
2017-02-24,19.86870765686035,97074400.0
2017-02-27,20.14750862121582,69129100.0
2017-02-28,20.237712860107422,90242000.0
2017-03-01,20.973852157592773,143947500.0
2017-03-02,20.751781463623047,99824600.0
2017-03-03,20.92450523376465,92456100.0
2017-03-06,20.768226623535156,75660400.0
2017-03-07,20.735326766967773,64053700.0
2017-03-08,20.776453018188477,105314600.0
2017-03-09,20.850481033325195,78984600.0
2017-03-10,20.817581176757812,86998800.0
2017-03-13,20.80935287475586,56886200.0
2017-03-14,20.8258056640625,63182700.0
2017-03-15,20.710655212402344,114662700.0
2017-03-16,20.743547439575195,70306200.0
2017-03-17,20.44745635986328,105222400.0
2017-03-20,20.10200309753418,87287500.0
2017-03-21,18.93404769897461,259545800.0
2017-03-22,18.86823844909668,167984400.0
2017-03-23,18.975168228149414,111666800.0
2017-03-24,19.01629066467285,113499100.0
2017-03-27,18.942272186279297,119513500.0
2017-03-28,19.312395095825195,95761700.0
2017-03-29,19.20547103881836,67204500.0
2017-03-30,19.633174896240234,79189200.0
2017-03-31,19.402870178222656,77158300.0
2017-04-03,19.402870178222656,88076600.0
2017-04-04,19.279499053955078,75244400.0
2017-04-05,19.057418823242188,97453300.0
2017-04-06,19.131450653076172,82975200.0
2017-04-07,19.0491943359375,79519400.0
2017-04-10,18.93404769897461,63254700.0
2017-04-11,18.851791381835938,94206700.0
2017-04-12,18.62971305847168,76556300.0
2017-04-13,18.374746322631836,88061800.0
2017-04-17,18.761322021484375,85053200.0
2017-04-18,18.679073333740234,146488400.0
2017-04-19,18.70374298095703,101771800.0
2017-04-20,18.975168228149414,103802600.0
2017-04-21,18.679073333740234,127235400.0
2017-04-24,19.435771942138672,138638900.0
2017-04-25,19.723648071289062,131531100.0
2017-04-26,19.649625778198242,95172200.0
2017-04-27,19.452224731445312,80024200.0
2017-04-28,19.197250366210938,69384900.0
2017-05-01,19.419321060180664,72382900.0
2017-05-02,19.3535213470459,60262600.0
2017-05-03,19.550922393798828,64272800.0
2017-05-04,19.616724014282227,68133400.0
2017-05-05,19.5262393951416,56678800.0
2017-05-08,19.707195281982422,56016500.0
2017-05-09,19.723648071289062,61622000.0
2017-05-10,19.86347007751465,48495300.0
2017-05-11,19.79767417907715,68350800.0
2017-05-12,19.740095138549805,62589000.0
2017-05-15,19.789447784423828,50688800.0
2017-05-16,19.731876373291016,55774800.0
2017-05-17,18.563913345336914,190353300.0
2017-05-18,18.70374298095703,108444100.0
2017-05-19,18.958721160888672,89566700.0
2017-05-22,18.95050048828125,74839400.0
2017-05-23,19.238372802734375,79020000.0
2017-05-24,19.21369171142578,58823200.0
2017-05-25,19.123218536376953,60443500.0
2017-05-26,19.115001678466797,50399500.0
2017-05-30,18.843568801879883,61307900.0
2017-05-31,18.49285888671875,138636300.0
2017-06-01,18.67440414428711,69725100.0
2017-06-02,18.525867462158203,79722300.0
2017-06-05,18.49285888671875,51590300.0
2017-06-06,18.34432029724121,71735600.0
2017-06-07,18.649646759033203,66429700.0
2017-06-08,18.95496940612793,93685900.0
2017-06-09,19.532617568969727,108254300.0
2017-06-12,19.62339210510254,85829900.0
2017-06-13,19.615135192871094,68047300.0
2017-06-14,19.606889724731445,102352400.0
2017-06-15,19.425338745117188,69707500.0
2017-06-16,19.334566116333008,57745800.0
2017-06-19,19.73066520690918,58587800.0
2017-06-20,19.384082794189453,59693500.0
2017-06-21,19.087005615234375,72432800.0
2017-06-22,18.921958923339844,64763300.0
2017-06-23,18.831192016601562,85399600.0
2017-06-26,18.888959884643555,61307800.0
2017-06-27,19.202533721923828,88257800.0
2017-06-28,19.705909729003906,119049300.0
2017-06-29,20.069002151489258,150501200.0
2017-06-30,20.019489288330078,84005200.0
2017-07-03,20.366071701049805,58129700.0
2017-07-05,20.56412124633789,76172500.0
2017-07-06,20.390832901000977,84465400.0
2017-07-07,20.48985481262207,54478800.0
2017-07-10,20.53936195373535,54632800.0
2017-07-11,20.300058364868164,69410600.0
2017-07-12,20.093753814697266,68708700.0
2017-07-13,20.316560745239258,55533400.0
2017-07-14,19.978219985961914,92625400.0
2017-07-17,19.821439743041992,81522000.0
2017-07-18,19.722414016723633,107981400.0
2017-07-19,19.85444450378418,74140100.0
2017-07-20,19.755420684814453,62793500.0
2017-07-21,19.6398868560791,65922500.0
2017-07-24,19.73066520690918,51382700.0
2017-07-25,20.201026916503906,86154700.0
2017-07-26,19.978219985961914,65704700.0
2017-07-27,19.89570426940918,62902100.0
2017-07-28,19.829689025878906,50143400.0
2017-07-31,19.90396499633789,62272000.0
2017-08-01,20.176280975341797,52782500.0
2017-08-02,20.29180908203125,55317100.0
2017-08-03,20.110258102416992,53210600.0
2017-08-04,20.605377197265625,105206600.0
2017-08-07,20.597126007080078,41860900.0
2017-08-08,20.547616958618164,73399300.0
2017-08-09,20.415586471557617,56910400.0
2017-08-10,19.90396499633789,78023700.0
2017-08-11,19.68940544128418,68157400.0
2017-08-14,20.151512145996094,54989500.0
2017-08-15,20.192785263061523,45143200.0
2017-08-16,19.96172332763672,59188900.0
2017-08-17,19.507858276367188,78969300.0
2017-08-18,19.491355895996094,60461200.0
2017-08-21,19.293302536010742,70124800.0
2017-08-22,19.664653778076172,59228600.0
2017-08-23,19.606889724731445,39825500.0
2017-08-24,19.672903060913086,39178700.0
2017-08-25,19.615135192871094,43511900.0
2017-08-28,19.573875427246094,37155000.0
2017-08-29,19.458343505859375,60897200.0
2017-08-30,19.79841423034668,58412900.0
2017-08-31,19.81500244140625,62362400.0
2017-09-01,19.980884552001953,56233900.0
2017-09-05,19.33393096923828,108605400.0
2017-09-06,19.41687774658203,64188900.0
2017-09-07,19.051925659179688,103501200.0
2017-09-08,18.985578536987305,68365000.0
2017-09-11,19.37540054321289,73741000.0
2017-09-12,19.864765167236328,99658500.0
2017-09-13,20.179946899414062,86339800.0
2017-09-14,20.105300903320312,70051000.0
2017-09-15,20.221418380737305,85937600.0
2017-09-18,20.486841201782227,68076400.0
2017-09-19,20.61954689025879,56218100.0
2017-09-20,20.785429000854492,82289900.0
2017-09-21,20.868371963500977,57864000.0
2017-09-22,20.75225257873535,61446000.0
2017-09-25,20.536603927612305,62361700.0
2017-09-26,20.578075408935547,53012700.0
2017-09-27,21.075727462768555,92877400.0
2017-09-28,21.10890769958496,64991400.0
2017-09-29,21.017667770385742,66232600.0
2017-10-02,21.249908447265625,54001400.0
2017-10-03,21.448972702026367,55946900.0
2017-10-04,21.324554443359375,53402800.0
2017-10-05,21.67291259765625,62636900.0
2017-10-06,21.739269256591797,53900600.0
2017-10-09,21.440677642822266,55172500.0
2017-10-10,21.507030487060547,46133800.0
2017-10-11,21.424083709716797,51652300.0
2017-10-12,21.10890769958496,71770000.0
2017-10-13,21.424083709716797,104196900.0
2017-10-16,21.764156341552734,71927200.0
2017-10-17,21.730974197387695,48644400.0
2017-10-18,21.963211059570312,55382500.0
2017-10-19,22.04615592956543,54542700.0
2017-10-20,22.535520553588867,83764700.0
2017-10-23,22.5272216796875,69607700.0
2017-10-24,22.95852279663086,90346500.0
2017-10-25,22.91705322265625,81265300.0
2017-10-26,23.008291244506836,55342500.0
2017-10-27,23.058059692382812,58856700.0
2017-10-30,22.89217185974121,51357600.0
2017-10-31,22.71799087524414,50311200.0
2017-11-01,22.834108352661133,46527700.0
2017-11-02,23.116117477416992,59692000.0
2017-11-03,23.07464599609375,37816100.0
2017-11-06,23.01658821105957,37261000.0
2017-11-07,22.54381561279297,68342100.0
2017-11-08,22.220340728759766,83128200.0
2017-11-09,21.971511840820312,95448600.0
2017-11-10,21.988096237182617,61105300.0
2017-11-13,21.8968563079834,55902200.0
2017-11-14,21.764156341552734,61596800.0
2017-11-15,22.220340728759766,98274900.0
2017-11-16,22.195459365844727,54565200.0
2017-11-17,22.07933235168457,48420700.0
2017-11-20,22.178865432739258,46328800.0
2017-11-21,22.170570373535156,57749100.0
2017-11-22,22.11250877380371,38103200.0
2017-11-24,22.054454803466797,14273600.0
2017-11-27,22.054454803466797,44828600.0
2017-11-28,22.925350189208984,99765000.0
2017-11-29,23.45619010925293,119728400.0
2017-11-30,23.46451187133789,122131900.0
2017-12-01,23.406204223632812,137774800.0
2017-12-04,24.205848693847656,145661700.0
2017-12-05,24.097558975219727,91349800.0
2017-12-06,23.855998992919922,74593800.0
2017-12-07,23.97261619567871,80706100.0
2017-12-08,24.197521209716797,60991300.0
2017-12-11,24.10588836669922,54001900.0
2017-12-12,24.42241668701172,76017200.0
2017-12-13,24.022598266601562,79980600.0
2017-12-14,23.930971145629883,60615800.0
2017-12-15,24.189186096191406,129859400.0
2017-12-18,24.55569076538086,70548600.0
2017-12-19,24.53070068359375,67984100.0
2017-12-20,24.55569076538086,81271200.0
2017-12-21,24.838897705078125,72953200.0
2017-12-22,24.888874053955078,54203000.0
2017-12-26,24.805583953857422,42371200.0
2017-12-27,24.763925552368164,35111800.0
2017-12-28,24.82223892211914,37914900.0
2017-12-29,24.58901023864746,40672000.0
2018-01-02,24.905536651611328,57121600.0
2018-01-03,24.82223892211914,57865700.0
2018-01-04,25.147096633911133,76512500.0
2018-01-05,25.263710021972656,56445200.0
2018-01-08,25.088787078857422,42914800.0
2018-01-09,25.213729858398438,69479100.0
2018-01-10,25.446956634521484,63532800.0
2018-01-11,25.53858757019043,59318300.0
2018-01-12,25.980051040649414,66371600.0
2018-01-16,26.02170181274414,104467900.0
2018-01-17,25.971721649169922,124382900.0
2018-01-18,26.221609115600586,76463800.0
2018-01-19,26.421524047851562,66491000.0
2018-01-22,26.604772567749023,53848800.0
2018-01-23,26.588119506835938,56531400.0
2018-01-24,26.729717254638672,81585000.0
2018-01-25,26.729717254638672,62265800.0
2018-01-26,26.821346282958984,52699900.0
2018-01-29,26.887981414794922,59126500.0
2018-01-30,26.554798126220703,60555800.0
2018-01-31,26.654756546020508,65734100.0
2018-02-01,27.07122802734375,62367400.0
2018-02-02,26.613101959228516,96971900.0
2018-02-05,25.205398559570312,155908300.0
2018-02-06,25.98838233947754,165878400.0
2018-02-07,26.030029296875,101180500.0
2018-02-08,24.772262573242188,128981300.0
2018-02-09,25.263710021972656,143071100.0
2018-02-12,25.9217472076416,95055100.0
2018-02-13,25.971721649169922,76727300.0
2018-02-14,26.654756546020508,97251500.0
2018-02-15,26.829675674438477,68117400.0
2018-02-16,26.629762649536133,62137800.0
2018-02-20,26.59644317626953,58573900.0
2018-02-21,26.54646873474121,72210300.0
2018-02-22,26.396530151367188,64749700.0
2018-02-23,26.67974281311035,53626300.0
2018-02-26,27.00459861755371,61796300.0
2018-02-27,26.929637908935547,69235500.0
2018-02-28,26.738040924072266,72044000.0
2018-03-01,26.320003509521484,90547100.0
2018-03-02,26.445415496826172,82739100.0
2018-03-05,26.863462448120117,70543100.0
2018-03-06,26.846738815307617,50832600.0
2018-03-07,26.905263900756836,52763900.0
2018-03-08,26.921987533569336,53139800.0
2018-03-09,27.35675621032715,73905800.0
2018-03-12,27.457080841064453,60322800.0
2018-03-13,27.055763244628906,63347500.0
2018-03-14,26.87181854248047,58011400.0
2018-03-15,26.838375091552734,41964200.0
2018-03-16,26.89690399169922,83447600.0
2018-03-19,26.738048553466797,57363200.0
2018-03-20,26.738048553466797,44784500.0
2018-03-21,26.64608383178711,64546300.0
2018-03-22,25.542444229125977,110271900.0
2018-03-23,24.388647079467773,115740200.0
2018-03-26,25.45047378540039,83297000.0
2018-03-27,24.681276321411133,85821800.0
2018-03-28,24.572587966918945,79396100.0
2018-03-29,25.07423973083496,65678300.0
2018-04-02,24.50570297241211,86644200.0
2018-04-03,24.73979949951172,69698700.0
2018-04-04,24.98226547241211,66640800.0
2018-04-05,25.35014533996582,55765500.0
2018-04-06,24.77324676513672,79687600.0
2018-04-09,24.973907470703125,65917500.0
2018-04-10,25.483922958374023,60540500.0
2018-04-11,24.998991012573242,62211500.0
2018-04-12,25.626052856445312,57989100.0
2018-04-13,24.91537857055664,99254500.0
2018-04-16,25.024070739746094,110588900.0
2018-04-17,25.116046905517578,83475900.0
2018-04-18,24.689640045166016,79743200.0
2018-04-19,25.23309326171875,80902600.0
2018-04-20,25.29998207092285,65554600.0
2018-04-23,25.35014533996582,50686300.0
2018-04-24,25.241456985473633,81486800.0
2018-04-25,25.199649810791016,65893500.0
2018-04-26,25.14112663269043,45936700.0
2018-04-27,25.2080135345459,47411200.0
2018-04-30,25.015710830688477,55153900.0
2018-05-01,25.04079246520996,52871700.0
2018-05-02,24.731441497802734,68234600.0
2018-05-03,24.413728713989258,110672700.0
2018-05-04,24.49733543395996,58281900.0
2018-05-07,24.781606674194336,46765200.0
2018-05-08,25.024070739746094,65119800.0
2018-05-09,25.684581756591797,72266500.0
2018-05-10,25.826711654663086,54773200.0
2018-05-11,25.8518009185791,42024800.0
2018-05-14,26.01901626586914,41791600.0
2018-05-15,26.102622985839844,64433500.0
2018-05-16,25.96885108947754,43590100.0
2018-05-17,25.759830474853516,45981500.0
2018-05-18,25.29998207092285,58641700.0
2018-05-21,25.542444229125977,34983300.0
2018-05-22,25.826711654663086,61103000.0
2018-05-23,25.45047378540039,73893100.0
2018-05-24,25.258174896240234,62146200.0
2018-05-25,25.216373443603516,44166700.0
2018-05-29,24.21306610107422,135895000.0
2018-05-30,24.65619468688965,79435300.0
2018-05-31,24.37915802001953,97509300.0
2018-06-01,24.68137550354004,64796600.0
2018-06-04,24.68137550354004,43777000.0
2018-06-05,24.446317672729492,47690800.0
2018-06-06,25.218664169311523,74995800.0
2018-06-07,25.260631561279297,68402700.0
2018-06-08,25.193479537963867,49572900.0
2018-06-11,25.235448837280273,46732800.0
2018-06-12,25.101133346557617,49644600.0
2018-06-13,25.050762176513672,68900200.0
2018-06-14,24.76532745361328,77863200.0
2018-06-15,24.580636978149414,105079500.0
2018-06-18,24.68137550354004,52644100.0
2018-06-19,24.563844680786133,65466200.0
2018-06-20,24.54705810546875,52256500.0
2018-06-21,24.589031219482422,68322600.0
2018-06-22,24.33717918395996,76079200.0
2018-06-25,23.909038543701172,73616400.0
2018-06-26,23.95940589904785,56369300.0
2018-06-27,23.707550048828125,61764400.0
2018-06-28,24.068540573120117,71292100.0
2018-06-29,23.66558265686035,102307600.0
2018-07-02,23.741134643554688,52534300.0
2018-07-03,23.321382522583008,40599000.0
2018-07-05,23.438913345336914,44506800.0
2018-07-06,23.531261444091797,39424900.0
2018-07-09,24.387556076049805,61758900.0
2018-07-10,24.20285987854004,58858400.0
2018-07-11,24.076934814453125,50218900.0
2018-07-12,24.152490615844727,51700700.0
2018-07-13,23.967798233032227,75178000.0
2018-07-16,25.00039291381836,129172000.0
2018-07-17,25.193479537963867,87778900.0
2018-07-18,25.294214248657227,59109200.0
2018-07-19,24.908042907714844,59260600.0
2018-07-20,25.294214248657227,80432700.0
2018-07-23,25.81470489501953,74080200.0
2018-07-24,25.881866455078125,64761500.0
2018-07-25,26.083345413208008,57644100.0
2018-07-26,25.97421646118164,46215000.0
2018-07-27,26.074954986572266,57198900.0
2018-07-30,26.284828186035156,58721000.0
2018-07-31,25.92384147644043,64066000.0
2018-08-01,26.234453201293945,69070700.0
2018-08-02,26.2596435546875,46427200.0
2018-08-03,26.452726364135742,50153800.0
2018-08-06,26.46112823486328,41261500.0
2018-08-07,26.452726364135742,43946200.0
2018-08-08,26.696184158325195,43689600.0
2018-08-09,26.528284072875977,38219100.0
2018-08-10,26.18408966064453,55679800.0
2018-08-13,25.588041305541992,63960600.0
2018-08-14,25.848291397094727,42521200.0
2018-08-15,25.487300872802734,59747900.0
2018-08-16,25.789522171020508,44015400.0
2018-08-17,25.806312561035156,39843500.0
2018-08-20,25.915449142456055,40011000.0
2018-08-21,26.041372299194336,53510600.0
2018-08-22,26.00779151916504,33062900.0
2018-08-23,25.890260696411133,38259100.0
2018-08-24,25.932231903076172,43585000.0
2018-08-27,26.284828186035156,47729300.0
2018-08-28,26.251245498657227,38539000.0
2018-08-29,26.142112731933594,46401800.0
2018-08-30,26.032976150512695,47358900.0
2018-08-31,25.9658203125,49266000.0
2018-09-04,26.142112731933594,44745600.0
2018-09-05,26.17569351196289,48516700.0
2018-09-06,26.023853302001953,42666000.0
2018-09-07,26.032289505004883,49103800.0
2018-09-10,25.998550415039062,34156200.0
2018-09-11,26.023853302001953,53071000.0
2018-09-12,25.669553756713867,59482300.0
