Date,Adj Close,Volume
2017-01-03,61.25454330444336,10360600.0
2017-01-04,60.580596923828125,9434200.0
2017-01-05,59.67753982543945,14443200.0
2017-01-06,59.64383316040039,16518100.0
2017-01-09,58.65989685058594,13762300.0
2017-01-10,57.91180419921875,13283100.0
2017-01-11,58.50486373901367,11183700.0
2017-01-12,58.18812561035156,10407000.0
2017-01-13,58.194862365722656,8415600.0
2017-01-17,58.87554931640625,13237300.0
2017-01-18,58.14769744873047,11831700.0
2017-01-19,57.10308074951172,16382900.0
2017-01-20,57.88484191894531,18739700.0
2017-01-23,57.264835357666016,11433900.0
2017-01-24,57.345706939697266,11858100.0
2017-01-25,57.514190673828125,9578500.0
2017-01-26,57.68941116333008,8779400.0
2017-01-27,57.628753662109375,10947900.0
2017-01-30,57.1906852722168,12789200.0
2017-01-31,56.536964416503906,19128100.0
2017-02-01,55.89673614501953,15111800.0
2017-02-02,56.24041748046875,12200100.0
2017-02-03,56.301090240478516,12746300.0
2017-02-06,56.14608383178711,9938200.0
2017-02-07,55.78215789794922,11705200.0
2017-02-08,55.414894104003906,14006300.0
2017-02-09,55.65974807739258,9603000.0
2017-02-10,56.122196197509766,8739800.0
2017-02-13,56.448665618896484,9071600.0
2017-02-14,56.326236724853516,11370500.0
2017-02-15,56.557472229003906,11768500.0
2017-02-16,55.97258758544922,10615000.0
2017-02-17,55.605316162109375,15646000.0
2017-02-21,55.6937370300293,16419600.0
2017-02-22,55.040836334228516,12917400.0
2017-02-23,55.618927001953125,13847000.0
2017-02-24,55.14287567138672,11338700.0
2017-02-27,55.4556884765625,13465900.0
2017-02-28,55.30607986450195,16834200.0
2017-03-01,56.462276458740234,17482100.0
2017-03-02,56.6526985168457,14170300.0
2017-03-03,56.081398010253906,12190400.0
2017-03-06,56.33304214477539,9617200.0
2017-03-07,56.122196197509766,12711500.0
2017-03-08,55.10885238647461,16817700.0
2017-03-09,55.54412078857422,14721800.0
2017-03-10,55.503318786621094,11355200.0
2017-03-13,55.374088287353516,9571400.0
2017-03-14,55.08164978027344,11335700.0
2017-03-15,55.7685432434082,11970300.0
2017-03-16,55.8161506652832,9923800.0
2017-03-17,55.7685432434082,18834100.0
2017-03-20,55.7685432434082,7700300.0
2017-03-21,55.652931213378906,13387700.0
2017-03-22,55.605316162109375,11168400.0
2017-03-23,55.673336029052734,8928000.0
2017-03-24,55.24488067626953,9128500.0
2017-03-27,55.258480072021484,8481200.0
2017-03-28,55.65974807739258,11028600.0
2017-03-29,55.78215789794922,8495500.0
2017-03-30,56.92473602294922,44704900.0
2017-03-31,55.77534484863281,21750400.0
