Date,Adj Close,Volume
2017-01-03,113.28678131103516,435000.0
2017-01-04,113.97135162353516,447600.0
2017-01-05,114.05461120605469,579400.0
2017-01-06,115.09996795654297,392000.0
2017-01-09,115.3034896850586,321000.0
2017-01-10,115.29424285888672,322300.0
2017-01-11,115.9972915649414,459700.0
2017-01-12,115.6457748413086,326700.0
2017-01-13,116.09906768798828,374300.0
2017-01-17,115.4515151977539,354100.0
2017-01-18,115.89555358886719,505700.0
2017-01-19,115.5625,315000.0
2017-01-20,116.18232727050781,343700.0
2017-01-23,116.23783874511719,2578300.0
2017-01-24,117.47745513916016,426400.0
2017-01-25,118.73558807373047,459600.0
2017-01-26,118.43954467773438,732100.0
2017-01-27,118.77256774902344,335800.0
2017-01-30,117.81047058105469,452000.0
2017-01-31,117.24616241455078,531400.0
2017-02-01,118.08799743652344,668200.0
2017-02-02,118.14352416992188,387600.0
2017-02-03,119.08710479736328,353900.0
2017-02-06,119.25363159179688,388000.0
2017-02-07,119.67916107177734,455600.0
2017-02-08,119.88267517089844,346300.0
2017-02-09,120.46550750732422,377500.0
2017-02-10,120.75227355957031,381400.0
2017-02-13,121.41832733154297,493200.0
2017-02-14,121.85314178466797,592800.0
2017-02-15,122.38968658447266,416900.0
2017-02-16,122.55620574951172,466100.0
2017-02-17,122.91693115234375,286800.0
2017-02-21,123.64783477783203,524000.0
2017-02-22,123.8050765991211,391900.0
2017-02-23,123.518310546875,338900.0
2017-02-24,123.76805877685547,455500.0
2017-02-27,123.7957992553711,556700.0
2017-02-28,123.03726959228516,576400.0
2017-03-01,124.76720428466797,388900.0
2017-03-02,123.84207916259766,335700.0
2017-03-03,124.05486297607422,305700.0
2017-03-06,123.82357025146484,404500.0
2017-03-07,123.92538452148438,608000.0
2017-03-08,124.0733413696289,315600.0
2017-03-09,123.99935150146484,346300.0
2017-03-10,124.63764953613281,276900.0
2017-03-13,124.80416870117188,278000.0
2017-03-14,124.46186065673828,273400.0
2017-03-15,125.2574691772461,347400.0
2017-03-16,125.5997543334961,414500.0
2017-03-17,125.61824035644531,284100.0
2017-03-20,125.78477478027344,428600.0
2017-03-21,123.75884246826172,540500.0
2017-03-22,124.69317626953125,381400.0
2017-03-23,124.38788604736328,348300.0
2017-03-24,124.4741439819336,426400.0
2017-03-27,124.56690979003906,397800.0
2017-03-28,125.42964172363281,552300.0
2017-03-29,125.72637176513672,458000.0
2017-03-30,125.85623168945312,341700.0
2017-03-31,125.80989074707031,640600.0
2017-04-03,125.43885803222656,644500.0
2017-04-04,125.36465454101562,348500.0
2017-04-05,124.91012573242188,388200.0
2017-04-06,124.96577453613281,375100.0
2017-04-07,124.88230895996094,292100.0
2017-04-10,124.81735229492188,371600.0
2017-04-11,124.38143157958984,380100.0
2017-04-12,123.74134063720703,252300.0
2017-04-13,123.27758026123047,264300.0
2017-04-17,124.44635772705078,316300.0
2017-04-18,124.41846466064453,279700.0
2017-04-19,124.43704986572266,282300.0
2017-04-20,125.6986312866211,292100.0
2017-04-21,125.6058349609375,372300.0
2017-04-24,127.27548217773438,422300.0
2017-04-25,128.06393432617188,903900.0
2017-04-26,127.76712036132812,726800.0
2017-04-27,128.55555725097656,378100.0
2017-04-28,128.75038146972656,471100.0
2017-05-01,129.90057373046875,385400.0
2017-05-02,130.1603546142578,554000.0
2017-05-03,129.928466796875,634600.0
2017-05-04,130.11395263671875,633400.0
2017-05-05,130.71688842773438,324300.0
2017-05-08,131.15284729003906,373500.0
2017-05-09,131.43113708496094,516600.0
2017-05-10,131.94129943847656,446600.0
2017-05-11,131.7650909423828,519000.0
2017-05-12,132.12680053710938,389200.0
2017-05-15,133.01734924316406,395600.0
2017-05-16,133.7593994140625,458000.0
2017-05-17,129.90985107421875,2570900.0
2017-05-18,130.54063415527344,794800.0
2017-05-19,131.28273010253906,408200.0
2017-05-22,132.6277313232422,456900.0
2017-05-23,132.73904418945312,426700.0
2017-05-24,133.38836669921875,356300.0
2017-05-25,134.46432495117188,418000.0
2017-05-26,134.46432495117188,346800.0
2017-05-30,134.79830932617188,328000.0
2017-05-31,134.42727661132812,512000.0
2017-06-01,135.08587646484375,291200.0
2017-06-02,136.31956481933594,316700.0
2017-06-05,136.4679412841797,335300.0
2017-06-06,136.245361328125,344500.0
2017-06-07,136.542236328125,442200.0
2017-06-08,137.08946228027344,383600.0
2017-06-09,133.28631591796875,1778900.0
2017-06-12,132.27528381347656,1341500.0
2017-06-13,133.42544555664062,530200.0
2017-06-14,132.65557861328125,481100.0
2017-06-15,132.03404235839844,521700.0
2017-06-16,131.8206787109375,656600.0
2017-06-19,133.94488525390625,427800.0
2017-06-20,132.8318328857422,589000.0
2017-06-21,133.7316131591797,274300.0
2017-06-22,133.9356231689453,257200.0
2017-06-23,134.8168487548828,473300.0
2017-06-26,134.0933837890625,429800.0
2017-06-27,131.83926391601562,568900.0
2017-06-28,133.55653381347656,621600.0
2017-06-29,131.19369506835938,660800.0
2017-06-30,131.0169219970703,391100.0
2017-07-03,129.9564666748047,420300.0
2017-07-05,131.29598999023438,401100.0
2017-07-06,130.11456298828125,383100.0
2017-07-07,131.81695556640625,306400.0
2017-07-10,132.77511596679688,387900.0
2017-07-11,133.28675842285156,360000.0
2017-07-12,135.11007690429688,550000.0
2017-07-13,135.43565368652344,373900.0
2017-07-14,136.54263305664062,374600.0
2017-07-17,136.62635803222656,752500.0
2017-07-18,137.27752685546875,358700.0
2017-07-19,138.10545349121094,340300.0
2017-07-20,138.23568725585938,288600.0
2017-07-21,137.93800354003906,672100.0
2017-07-24,138.48687744140625,350200.0
2017-07-25,138.3193817138672,324500.0
2017-07-26,138.5706329345703,330500.0
2017-07-27,137.3147430419922,536300.0
2017-07-28,137.1194305419922,396600.0
2017-07-31,136.4310302734375,970300.0
2017-08-01,137.1566162109375,477300.0
2017-08-02,137.3426513671875,459800.0
2017-08-03,136.96124267578125,263500.0
2017-08-04,137.1566162109375,245400.0
