Date,ticker,side,qty,price,notional,fees,slippage
2018-04-02,PEP,-1,-583.3142191474566,85.24724578857422,-49725.93061163348,0.0,0.0
2018-04-03,KO,-1,-1442.9762794921048,34.61071014404297,-49942.43375423078,0.0,0.0
2018-04-03,PEP,1,575.2445926209538,86.15508270263672,49560.24545150284,0.0,0.0
2018-04-04,KO,1,1442.9762794921048,35.29686737060547,50932.54235616255,0.0,0.0
2018-04-04,PEP,-1,-575.2445926209538,87.7397689819336,-50471.827664668985,0.0,0.0
2018-04-05,KO,-1,-1444.6395289755637,35.42451477050781,-51175.65433225431,0.0,0.0
2018-04-05,PEP,1,580.348813227589,88.05035400390625,51099.918450436075,0.0,0.0
2018-04-06,KO,1,1444.6395289755637,35.04155731201172,50622.41884979483,0.0,0.0
2018-04-06,PEP,-1,-580.348813227589,87.03898620605469,-50512.972349216325,0.0,0.0
2018-04-09,KO,-1,-1411.4519372789491,34.96975326538086,-49358.12599258867,0.0,0.0
2018-04-09,PEP,1,567.8568878642079,87.10271453857422,49461.876402399255,0.0,0.0
2018-04-10,PEP,-1,-567.8568878642079,87.11865997314453,-49470.93112724999,0.0,0.0
2018-04-10,KO,1,1411.4519372789491,35.09740447998047,49538.2995467313,0.0,0.0
2018-04-11,PEP,1,574.0349226183652,86.5452651977539,49680.00461077855,0.0,0.0
2018-04-11,KO,-1,-1429.8070569888375,35.09740447998047,-50182.51660746772,0.0,0.0
2018-04-12,PEP,-1,-574.0349226183652,86.25064086914062,-49510.87995710154,0.0,0.0
2018-04-12,KO,1,1429.8070569888375,35.12931442260742,50228.141668623844,0.0,0.0
2018-04-13,PEP,1,577.7323564235568,87.00714874267578,50266.84506880098,0.0,0.0
2018-04-13,KO,-1,-1424.6067690994062,35.51228713989258,-50591.04464569276,0.0,0.0
2018-04-16,PEP,-1,-577.7323564235568,87.53274536132812,-50570.49924182326,0.0,0.0
2018-04-16,KO,1,1424.6067690994062,35.647926330566406,50784.27715488186,0.0,0.0
2018-04-17,PEP,1,574.6654237328858,86.69657897949219,49821.52629544147,0.0,0.0
2018-04-17,KO,-1,-1407.9633847022124,35.8074951171875,-50415.64202290325,0.0,0.0
2018-04-18,PEP,-1,-574.6654237328858,85.19153594970703,-48956.63010499376,0.0,0.0
2018-04-18,KO,1,1407.9633847022124,35.51228713989258,50000.0,0.0,0.0
2018-04-19,PEP,1,576.7240251985877,84.06869506835938,48484.436213016874,0.0,0.0
2018-04-19,KO,-1,-1396.3557025244174,35.35271453857422,-49364.96454565599,0.0,0.0
2018-04-20,PEP,-1,-576.7240251985877,81.60802459716797,-47065.308434184066,0.0,0.0
2018-04-20,KO,1,1396.3557025244174,34.8979377746582,48729.93441798626,0.0,0.0
2018-04-23,PEP,1,594.7517082231757,81.68766021728516,48583.8754549847,0.0,0.0
2018-04-23,KO,-1,-1414.318550996806,35.08942413330078,-49627.62349552231,0.0,0.0
2018-04-24,PEP,-1,-594.7517082231757,80.77984619140625,-48043.95151234426,0.0,0.0
2018-04-24,KO,1,1414.318550996806,34.36338424682617,48600.77181531766,0.0,0.0
2018-04-25,PEP,1,612.087552354939,80.54891204833984,49302.98642052159,0.0,0.0
2018-04-25,KO,-1,-1424.9307657502618,33.85276412963867,-48237.845114009026,0.0,0.0
2018-04-26,PEP,-1,-612.087552354939,82.22917175292969,-50331.45247042462,0.0,0.0
2018-04-26,KO,1,1424.9307657502618,34.108070373535156,48601.638835625265,0.0,0.0
2018-04-27,PEP,1,620.7408483679269,80.9948501586914,50276.81200093922,0.0,0.0
2018-04-27,KO,-1,-1476.984266588268,34.55487060546875,-51037.00021827076,0.0,0.0
2018-04-30,PEP,-1,-620.7408483679269,80.3816909790039,-49896.19905155542,0.0,0.0
2018-04-30,KO,1,1476.984266588268,34.47507858276367,50919.1486561361,0.0,0.0
2018-05-01,PEP,1,617.3231989692692,78.94029235839844,48731.67380625588,0.0,0.0
2018-05-01,KO,-1,-1446.9740191151768,33.98041534423828,-49168.77816185549,0.0,0.0
2018-05-02,PEP,-1,-617.3231989692692,77.42732238769531,-47797.68234399699,0.0,0.0
2018-05-02,KO,1,1446.9740191151768,33.557552337646484,48556.90637767223,0.0,0.0
2018-05-03,PEP,1,633.3901041687808,77.72190856933594,49228.28776492814,0.0,0.0
2018-05-03,KO,-1,-1471.4358107008247,33.421913146972656,-49178.199866588264,0.0,0.0
2018-05-04,KO,1,1471.4358107008247,33.796905517578125,49729.97706943675,0.0,0.0
2018-05-04,PEP,-1,-633.3901041687808,78.82882690429688,-49929.39888441539,0.0,0.0
2018-05-07,PEP,1,643.319250908447,78.22362518310547,50322.76395613854,0.0,0.0
2018-05-07,KO,-1,-1496.0244729296408,33.62138366699219,-50298.41277957722,0.0,0.0
2018-05-08,KO,1,1496.0244729296408,33.358097076416016,49904.52959668106,0.0,0.0
2018-05-08,PEP,-1,-643.319250908447,77.0769271850586,-49585.07105901681,0.0,0.0
2018-05-09,KO,-1,-1487.1487888550978,33.33415603637695,-49572.849777004834,0.0,0.0
2018-05-09,PEP,1,639.1930811562396,76.57521057128906,48946.344785250105,0.0,0.0
2018-05-10,PEP,-1,-639.1930811562396,77.45914459228516,-49511.349295669424,0.0,0.0
2018-05-10,KO,1,1487.1487888550978,33.65328598022461,50047.443486485274,0.0,0.0
2018-05-11,PEP,1,652.9528241186043,77.58655548095703,50660.36051492568,0.0,0.0
2018-05-11,KO,-1,-1499.962979276749,33.62138366699219,-50430.83081254823,0.0,0.0
2018-05-14,KO,1,1499.962979276749,33.541595458984375,50311.151454353676,0.0,0.0
2018-05-14,PEP,-1,-652.9528241186043,77.36358642578125,-50514.77224065759,0.0,0.0
2018-05-15,KO,-1,-1487.1487888550978,33.28628921508789,-49501.66469169846,0.0,0.0
2018-05-15,PEP,1,644.4415490551334,77.08486938476562,49676.69263503098,0.0,0.0
2018-05-16,PEP,-1,-644.4415490551334,77.39545440673828,-49876.846527704365,0.0,0.0
2018-05-16,KO,1,1487.1487888550978,33.1506462097168,49299.94336054417,0.0,0.0
2018-05-17,PEP,1,648.635723184887,77.97674560546875,50578.50277740718,0.0,0.0
2018-05-17,KO,-1,-1502.1199772949212,33.74903869628906,-50695.105240195146,0.0,0.0
2018-05-18,PEP,-1,-648.635723184887,77.65025329589844,-50366.72820207474,0.0,0.0
2018-05-18,KO,1,1502.1199772949212,33.65328598022461,50551.273172514484,0.0,0.0
2018-05-21,PEP,1,641.2168090853659,79.24291229248047,50811.88736281584,0.0,0.0
2018-05-21,KO,-1,-1481.5236798284818,33.8368034362793,-50130.02554054952,0.0,0.0
2018-05-22,PEP,-1,-641.2168090853659,79.57737731933594,-51026.35196008676,0.0,0.0
2018-05-22,KO,1,1481.5236798284818,33.70914077758789,49940.89028866834,0.0,0.0
2018-05-23,PEP,1,630.9712572835944,79.99147033691406,50472.31861044601,0.0,0.0
2018-05-23,KO,-1,-1477.680954531029,33.828826904296875,-49988.213230606365,0.0,0.0
2018-05-24,PEP,-1,-630.9712572835944,79.77647399902344,-50336.662100815796,0.0,0.0
2018-05-24,KO,1,1477.680954531029,33.76499938964844,49893.89652783532,0.0,0.0
2018-05-25,PEP,1,625.0666450986118,79.87998962402344,49930.317124800255,0.0,0.0
2018-05-25,KO,-1,-1478.029378359824,33.828826904296875,-50000.0,0.0,0.0
2018-05-29,PEP,-1,-625.0666450986118,80.50910186767578,-50323.55420433049,0.0,0.0
2018-05-29,KO,1,1478.029378359824,34.052215576171875,50330.17501982403,0.0,0.0
2018-05-30,PEP,1,625.9389896686065,81.09040832519531,50757.64825888751,0.0,0.0
2018-05-30,KO,-1,-1478.029378359824,34.41124725341797,-50860.834386555565,0.0,0.0
2018-05-31,KO,1,1478.029378359824,34.307533264160156,50707.54206348562,0.0,0.0
2018-05-31,PEP,-1,-625.9389896686065,80.5664291381836,-50429.66925596202,0.0,0.0
2018-06-01,KO,-1,-1453.013302068952,34.40327072143555,-49988.40999292516,0.0,0.0
2018-06-01,PEP,1,616.595735952962,80.5664291381836,49676.91666756047,0.0,0.0
2018-06-04,PEP,-1,-616.595735952962,80.46195220947266,-49612.49663881185,0.0,0.0
2018-06-04,KO,1,1453.013302068952,34.698482513427734,50417.356653617426,0.0,0.0
2018-06-05,PEP,1,620.6058842975707,80.53429412841797,49980.05682384749,0.0,0.0
2018-06-05,KO,-1,-1453.3501888483715,34.395301818847656,-49988.418393918975,0.0,0.0
2018-06-06,PEP,-1,-620.6058842975707,81.03258514404297,-50289.29916023698,0.0,0.0
2018-06-06,KO,1,1453.3501888483715,34.67454528808594,50394.25694267111,0.0,0.0
2018-06-07,PEP,1,620.8535201199038,81.29773712158203,50473.98626971678,0.0,0.0
2018-06-07,KO,-1,-1453.686909431375,34.65859603881836,-50382.74736090036,0.0,0.0
2018-06-08,KO,1,1453.686909431375,35.06549835205078,50974.25592706367,0.0,0.0
2018-06-08,PEP,-1,-620.8535201199038,82.36662292480469,-51137.607783253756,0.0,0.0
2018-06-11,PEP,1,615.0232684241164,82.94525909423828,51013.26434842359,0.0,0.0
2018-06-11,KO,-1,-1442.6435492077908,35.209110260009766,-50794.19578994893,0.0,0.0
2018-06-12,KO,1,1442.6435492077908,35.432498931884766,51116.4660163955,0.0,0.0
2018-06-12,PEP,-1,-615.0232684241164,83.96589660644531,-51640.980167057416,0.0,0.0
2018-06-13,KO,-1,-1420.0870067651101,35.24900436401367,-50056.65309874248,0.0,0.0
2018-06-13,PEP,1,602.8072073798996,84.60077667236328,50997.95792803787,0.0,0.0
2018-06-14,PEP,-1,-602.8072073798996,84.48826599121094,-50930.13567853202,0.0,0.0
2018-06-14,KO,1,1420.0870067651101,35.079959869384766,49816.595208354796,0.0,0.0
2018-06-15,PEP,1,591.0111226713313,86.48130798339844,51111.414921353484,0.0,0.0
2018-06-15,KO,-1,-1418.4797812628683,35.51462936401367,-50376.78369189795,0.0,0.0
2018-06-18,PEP,-1,-591.0111226713313,84.68917846679688,-50052.24644377436,0.0,0.0
2018-06-18,KO,1,1418.4797812628683,35.055809020996094,49725.956312095426,0.0,0.0
2018-06-19,PEP,1,578.1596181408166,85.15528869628906,49233.34919531748,0.0,0.0
2018-06-19,KO,-1,-1407.870528156605,35.0960578918457,-49410.705560407594,0.0,0.0
2018-06-20,PEP,-1,-578.1596181408166,85.03474426269531,-49163.65527162192,0.0,0.0
2018-06-20,KO,1,1407.870528156605,34.82236099243164,49025.37576207469,0.0,0.0
2018-06-21,PEP,1,587.1625916075243,86.18399047851562,50604.01520444343,0.0,0.0
2018-06-21,KO,-1,-1424.6614293287084,34.68552780151367,-49415.13361472512,0.0,0.0
2018-06-22,PEP,-1,-587.1625916075243,87.09213256835938,-51137.24226746396,0.0,0.0
2018-06-22,KO,1,1424.6614293287084,34.8143196105957,49598.61833753776,0.0,0.0
2018-06-25,PEP,1,580.1541530206152,87.59037017822266,50815.91702350892,0.0,0.0
2018-06-25,KO,-1,-1441.523400944702,35.079959869384766,-50568.58305591919,0.0,0.0
2018-06-26,PEP,-1,-580.1541530206152,86.8349380493164,-50377.649936598755,0.0,0.0
2018-06-26,KO,1,1441.523400944702,34.878719329833984,50278.490108938,0.0,0.0
2018-06-27,PEP,1,570.8390077386767,87.01173400878906,49669.69190319882,0.0,0.0
2018-06-27,KO,-1,-1425.315199509004,34.66942596435547,-49414.85978524796,0.0,0.0
2018-06-28,PEP,-1,-570.8390077386767,87.34123992919922,-49857.786735849775,0.0,0.0
2018-06-28,KO,1,1425.315199509004,34.99140548706055,49873.782092890164,0.0,0.0
2018-06-29,PEP,1,574.6351405311552,87.49393463134766,50277.08942250817,0.0,0.0
2018-06-29,KO,-1,-1442.1929007825595,35.30533218383789,-50917.099435301025,0.0,0.0
2018-07-02,KO,1,1442.1929007825595,35.21680450439453,50789.42544448506,0.0,0.0
2018-07-02,PEP,-1,-574.6351405311552,88.02435302734375,-50581.88647203169,0.0,0.0
2018-07-03,KO,-1,-1416.2166706050439,35.40998458862305,-50148.210480275644,0.0,0.0
2018-07-03,PEP,1,571.4681847452979,87.43766784667969,49967.84532270434,0.0,0.0
2018-07-05,KO,1,1416.2166706050439,35.94931411743164,50912.01794992394,0.0,0.0
2018-07-05,PEP,-1,-571.4681847452979,88.04041290283203,-50312.294945807924,0.0,0.0
2018-07-06,KO,-1,-1412.0311144124196,35.933204650878906,-50738.80300759008,0.0,0.0
2018-07-06,PEP,1,571.8359287403921,88.04846954345703,50349.27835555288,0.0,0.0
2018-07-09,KO,1,1412.0311144124196,35.74000549316406,50465.99978561845,0.0,0.0
2018-07-09,PEP,-1,-571.8359287403921,86.60186767578125,-49522.05943303291,0.0,0.0
2018-07-10,KO,-1,-1391.4706602372864,36.1988410949707,-50369.6253182435,0.0,0.0
2018-07-10,PEP,1,567.8690414411133,90.72462463378906,51519.7056258946,0.0,0.0
2018-07-11,KO,1,1391.4706602372864,36.053951263427734,50168.01536868474,0.0,0.0
2018-07-11,PEP,-1,-567.8690414411133,90.44336700439452,-51359.988125492324,0.0,0.0
2018-07-12,KO,-1,-1381.2596891933858,35.95735549926758,-49666.44568113442,0.0,0.0
2018-07-12,PEP,1,551.1182901205218,89.63166046142578,49397.64745416416,0.0,0.0
2018-07-13,KO,1,1381.2596891933858,36.013702392578125,49744.27537347555,0.0,0.0
2018-07-13,PEP,-1,-551.1182901205218,90.56391143798828,-49911.428018330465,0.0,0.0
2018-07-16,KO,-1,-1390.5360754635713,36.005645751953125,-50067.1493384525,0.0,0.0
2018-07-16,PEP,1,557.838600139715,90.7809066772461,50641.09390024907,0.0,0.0
2018-07-17,PEP,-1,-557.838600139715,92.32392120361328,-51501.84696363299,0.0,0.0
2018-07-17,KO,1,1390.5360754635713,36.42423248291016,50649.20928855863,0.0,0.0
2018-07-18,KO,-1,-1388.6711085382424,36.3195915222168,-50435.96742081295,0.0,0.0
2018-07-18,PEP,1,550.7766096428768,92.2837371826172,50827.72389061619,0.0,0.0
2018-07-19,KO,1,1388.6711085382424,36.3115348815918,50424.779396745136,0.0,0.0
2018-07-19,PEP,-1,-550.7766096428768,93.03915405273438,-51243.789833206356,0.0,0.0
2018-07-20,KO,-1,-1376.667465255353,36.448368072509766,-50177.282487076154,0.0,0.0
2018-07-20,PEP,1,541.8072731607809,93.23204040527344,50513.79758319695,0.0,0.0
2018-07-23,KO,1,1376.667465255353,36.1827392578125,49811.59994004809,0.0,0.0
2018-07-23,PEP,-1,-541.8072731607809,91.93011474609376,-49808.40479193876,0.0,0.0
2018-07-24,PEP,1,536.2963181182494,92.21138763427734,49452.627676837605,0.0,0.0
2018-07-24,KO,-1,-1371.8035304222908,36.432273864746094,-49977.92190897045,0.0,0.0
2018-07-25,KO,1,1371.8035304222908,37.10039138793945,50894.44788602409,0.0,0.0
2018-07-25,PEP,-1,-536.2963181182494,92.589111328125,-49655.199503114134,0.0,0.0
2018-07-26,KO,-1,-1372.4095340747533,37.22113800048828,-51082.644660982216,0.0,0.0
2018-07-26,PEP,1,542.2323780475647,92.42034912109376,50113.30568391683,0.0,0.0
2018-07-27,KO,1,1372.4095340747533,37.196990966796875,51049.50504172451,0.0,0.0
2018-07-27,PEP,-1,-542.2323780475647,91.84168243408205,-49799.53387012156,0.0,0.0
2018-07-30,KO,-1,-1343.3227108570427,37.21309280395508,-49989.19270478364,0.0,0.0
2018-07-30,PEP,1,541.0063960534005,91.7613525390625,49643.47863414376,0.0,0.0
2018-07-31,KO,1,1343.3227108570427,37.53507232666016,50421.715110064295,0.0,0.0
2018-07-31,PEP,-1,-541.0063960534005,92.42034912109376,-50000.0,0.0,0.0
2018-08-01,KO,-1,-1343.6131273315157,37.34186553955078,-50173.02073798878,0.0,0.0
2018-08-01,PEP,1,544.8917067641867,91.30326080322266,49750.38961220366,0.0,0.0
2018-08-02,PEP,-1,-544.8917067641867,92.17121124267578,-50223.328608544,0.0,0.0
2018-08-02,KO,1,1343.6131273315157,37.1728401184082,49945.91596328888,0.0,0.0
2018-08-03,KO,-1,-1338.9797022069588,37.52702331542969,-50247.922503607646,0.0,0.0
2018-08-03,PEP,1,547.6255673689498,93.46510314941406,51183.88014139529,0.0,0.0
2018-08-06,KO,1,1338.9797022069588,37.551170349121094,50280.25489158894,0.0,0.0
2018-08-06,PEP,-1,-547.6255673689498,94.33304595947266,-51659.18781519743,0.0,0.0
2018-08-07,KO,-1,-1332.3731962359482,37.43042755126953,-49871.29839296308,0.0,0.0
2018-08-07,PEP,1,534.9590201603864,91.7935028076172,49105.76231905258,0.0,0.0
2018-08-08,KO,1,1332.3731962359482,37.148681640625,49495.90769347122,0.0,0.0
2018-08-08,PEP,-1,-534.9590201603864,91.20684051513672,-48791.92203390218,0.0,0.0
2018-08-09,PEP,1,544.7008608527673,91.3755874633789,49772.36115222982,0.0,0.0
2018-08-09,KO,-1,-1335.8116182753606,37.30968475341797,-49838.71036780681,0.0,0.0
2018-08-10,PEP,-1,-544.7008608527673,90.70855712890624,-49409.029154827644,0.0,0.0
2018-08-10,KO,1,1335.8116182753606,37.09235763549805,49548.40227872307,0.0,0.0
2018-08-13,PEP,1,547.1921044561138,90.8291015625,49700.96722984247,0.0,0.0
2018-08-13,KO,-1,-1340.1346146571088,36.891109466552734,-49439.05276923187,0.0,0.0
2018-08-14,PEP,-1,-547.1921044561138,90.89339447021484,-49736.14780131656,0.0,0.0
2018-08-14,KO,1,1340.1346146571088,36.93939971923828,49503.768208406305,0.0,0.0
2018-08-15,PEP,1,550.4843617284349,91.1746597290039,50190.224366727954,0.0,0.0
2018-08-15,KO,-1,-1355.340100175963,37.09235763549805,-50272.75971345857,0.0,0.0
2018-08-16,PEP,-1,-550.4843617284349,91.81761169433594,-50544.1593689858,0.0,0.0
2018-08-16,KO,1,1355.340100175963,37.205039978027344,50425.48261087029,0.0,0.0
2018-08-17,PEP,1,548.3979885267871,92.3882064819336,50665.50659828986,0.0,0.0
2018-08-17,KO,-1,-1347.9865715558913,37.51092147827149,-50564.21843939743,0.0,0.0
2018-08-20,PEP,-1,-548.3979885267871,92.291748046875,-50612.60898652728,0.0,0.0
2018-08-20,KO,1,1347.9865715558913,37.61556243896485,50705.27304924679,0.0,0.0
2018-08-21,KO,-1,-1332.9451271668415,37.205039978027344,-49592.27674475908,0.0,0.0
2018-08-21,PEP,1,541.1946167585518,91.3916473388672,49460.66755649095,0.0,0.0
2018-08-22,KO,1,1332.9451271668415,36.97159957885742,49281.11350220165,0.0,0.0
2018-08-22,PEP,-1,-541.1946167585518,90.2022705078125,-48816.9832182268,0.0,0.0
2018-08-23,KO,-1,-1343.9039449904942,36.786468505859375,-49437.48014729298,0.0,0.0
2018-08-23,PEP,1,547.0959486549917,89.95314025878906,49212.99860437773,0.0,0.0
2018-08-24,PEP,-1,-547.0959486549917,90.12992095947266,-49309.71460952212,0.0,0.0
2018-08-24,KO,1,1343.9039449904942,36.73011779785156,49361.75020849828,0.0,0.0
2018-08-27,KO,-1,-1359.1954332891717,36.77840423583984,-49989.039081016635,0.0,0.0
2018-08-27,PEP,1,555.8449639017982,90.33888244628906,50214.41285228634,0.0,0.0
2018-08-28,PEP,-1,-555.8449639017982,89.34235382080078,-49660.497434424695,0.0,0.0
2018-08-28,KO,1,1359.1954332891717,36.52082824707031,49638.942973356156,0.0,0.0
2018-08-29,PEP,1,553.4715356892696,90.04954528808594,49839.86011871735,0.0,0.0
2018-08-29,KO,-1,-1359.4934592424752,36.48862838745117,-49606.05162946917,0.0,0.0
2018-08-30,PEP,-1,-553.4715356892696,89.97724151611328,-49799.84203900752,0.0,0.0
2018-08-30,KO,1,1359.4934592424752,36.1827392578125,49190.197358472025,0.0,0.0
2018-08-31,PEP,1,555.2498887144884,90.01741790771484,49982.16127562426,0.0,0.0
2018-08-31,KO,-1,-1370.2899289356553,35.87685775756836,-49161.69686705296,0.0,0.0
2018-09-04,PEP,-1,-555.2498887144884,89.20574188232422,-49531.4782528539,0.0,0.0
2018-09-04,KO,1,1370.2899289356553,36.02980041503906,49371.27265028972,0.0,0.0
2018-09-05,PEP,1,555.448058410869,90.90947723388672,50495.49262070947,0.0,0.0
2018-09-05,KO,-1,-1393.6560536562683,36.52887725830078,-50908.690924297676,0.0,0.0
2018-09-06,PEP,-1,-555.448058410869,91.96935272216795,-51084.19840283255,0.0,0.0
2018-09-06,KO,1,1393.6560536562683,36.84280776977539,51346.20208204167,0.0,0.0
2018-09-07,PEP,1,549.9976627449176,91.353515625,50244.220077281316,0.0,0.0
2018-09-07,KO,-1,-1368.7800927042742,36.80256271362305,-50374.61520290782,0.0,0.0
2018-09-10,PEP,-1,-549.9976627449176,92.02606964111328,-50614.12321421333,0.0,0.0
2018-09-10,KO,1,1368.7800927042742,37.07624053955078,50749.21996285229,0.0,0.0
2018-09-11,KO,-1,-1358.6010406142645,37.04405212402344,-50328.0877642673,0.0,0.0
2018-09-11,PEP,1,547.3243110341436,91.83161926269533,50261.67774410451,0.0,0.0
2018-09-12,PEP,-1,-547.3243110341436,92.25294494628906,-50492.27953359845,0.0,0.0
2018-09-12,KO,1,1358.6010406142645,37.22113800048828,50568.676820310524,0.0,0.0
2018-09-13,KO,-1,-1349.744348501618,37.204891204833984,-50217.09164034223,0.0,0.0
2018-09-13,PEP,1,544.4747724307139,93.17670440673828,50732.36492770272,0.0,0.0
2018-09-14,KO,1,1349.744348501618,37.33478927612305,50392.4208279459,0.0,0.0
2018-09-14,PEP,-1,-544.4747724307139,92.8363800048828,-50547.06687644984,0.0,0.0
2018-09-17,PEP,1,536.6148150264921,93.50892639160156,50178.27523895514,0.0,0.0
2018-09-17,KO,-1,-1343.9093189312582,37.602684020996094,-50534.597472644164,0.0,0.0
2018-09-18,KO,1,1343.9093189312582,37.28607940673828,50109.10958112645,0.0,0.0
2018-09-18,PEP,-1,-536.6148150264921,92.35828399658205,-49560.823482990105,0.0,0.0
2018-09-19,PEP,1,534.7083099917904,92.18814849853516,49293.769084923944,0.0,0.0
2018-09-19,KO,-1,-1329.6923159017495,37.31043243408203,-49611.39531057028,0.0,0.0
2018-09-20,KO,1,1329.6923159017495,37.862449645996094,50345.40835549792,0.0,0.0
2018-09-20,PEP,-1,-534.7083099917904,93.3630599975586,-49922.00402695669,0.0,0.0
2018-09-21,KO,-1,-1340.1077590922373,37.81375503540039,-50674.50652335322,0.0,0.0
2018-09-21,PEP,1,542.3690660279882,93.11186981201172,50500.997866060425,0.0,0.0
2018-09-24,KO,1,1340.1077590922373,37.39971923828125,50119.65393909192,0.0,0.0
2018-09-24,PEP,-1,-542.3690660279882,90.97265625,-49340.75460439772,0.0,0.0
2018-09-25,PEP,1,536.9884645314023,90.72958374023438,48720.739860241745,0.0,0.0
2018-09-25,KO,-1,-1322.2701620928976,37.08312225341797,-49033.906072937716,0.0,0.0
2018-09-26,KO,1,1322.2701620928976,37.221134185791016,49216.39513312738,0.0,0.0
2018-09-26,PEP,-1,-536.9884645314023,90.3487548828125,-48516.23915684552,0.0,0.0
2018-09-27,PEP,1,551.088167043219,89.9841079711914,49589.17712486298,0.0,0.0
2018-09-27,KO,-1,-1348.3222814495205,37.35102844238281,-50361.22388391952,0.0,0.0
2018-09-28,PEP,-1,-551.088167043219,90.59185028076172,-49924.0967202787,0.0,0.0
2018-09-28,KO,1,1348.3222814495205,37.49714660644531,50558.23826024949,0.0,0.0
2018-10-01,KO,-1,-1338.6512255513746,37.52962875366211,-50239.083525577895,0.0,0.0
2018-10-01,PEP,1,555.6536718240026,89.7085952758789,49846.910359215486,0.0,0.0
2018-10-02,PEP,-1,-555.6536718240026,88.09611511230469,-48950.9298355821,0.0,0.0
2018-10-02,KO,1,1338.6512255513746,37.75691604614258,50543.34193820912,0.0,0.0
2018-10-03,PEP,1,557.3601932594762,87.12373352050781,48559.30095247734,0.0,0.0
2018-10-03,KO,-1,-1332.2806982235613,37.23737335205078,-49610.633769481654,0.0,0.0
2018-10-04,PEP,-1,-557.3601932594762,86.38636779785156,-48148.32265079474,0.0,0.0
2018-10-04,KO,1,1332.2806982235613,37.221134185791016,49588.99864171852,0.0,0.0
2018-10-05,KO,-1,-1342.7370273216743,37.24549102783203,-50010.899903847276,0.0,0.0
2018-10-05,PEP,1,573.8964341815154,86.28912353515625,49521.02030547445,0.0,0.0
2018-10-08,PEP,-1,-573.8964341815154,87.66664123535156,-50311.57280163846,0.0,0.0
2018-10-08,KO,1,1342.7370273216743,37.73257064819336,50664.91974536021,0.0,0.0
2018-10-09,PEP,1,579.4473040351234,87.60993194580078,50765.33887269489,0.0,0.0
2018-10-09,KO,-1,-1342.4443770290757,37.65949630737305,-50555.779059580185,0.0,0.0
2018-10-10,PEP,-1,-579.4473040351234,86.9778823852539,-50399.09945881942,0.0,0.0
2018-10-10,KO,1,1342.4443770290757,37.08312225341797,49782.02895178274,0.0,0.0
2018-10-11,PEP,1,570.7115493587202,85.13040924072266,48584.907755314736,0.0,0.0
2018-10-11,KO,-1,-1327.6863713711143,36.23885726928711,-48113.83691049553,0.0,0.0
2018-10-12,PEP,-1,-570.7115493587202,85.30864715576172,-48686.63019196114,0.0,0.0
2018-10-12,KO,1,1327.6863713711143,36.27131652832031,48156.93262633872,0.0,0.0
2018-10-15,PEP,1,587.3341905195751,85.59226989746094,50271.266554958216,0.0,0.0
2018-10-15,KO,-1,-1379.7344554342676,36.458030700683594,-50302.40113501349,0.0,0.0
2018-10-16,PEP,-1,-587.3341905195751,87.01840209960938,-51108.88275748097,0.0,0.0
2018-10-16,KO,1,1379.7344554342676,36.92888259887695,50952.05172235749,0.0,0.0
2018-10-17,PEP,1,584.1649025069638,87.76388549804688,51268.58161559889,0.0,0.0
2018-10-17,KO,-1,-1371.4399554516392,37.229251861572266,-51057.683514532524,0.0,0.0
2018-10-18,PEP,-1,-584.1649025069638,87.45598602294922,-51088.71754874652,0.0,0.0
2018-10-18,KO,1,1371.4399554516392,37.02629852294922,50779.34519685257,0.0,0.0
2018-10-19,KO,-1,-1343.0299428501166,37.610809326171875,-50512.44309987525,0.0,0.0
2018-10-19,PEP,1,569.7104192260575,89.36827087402344,50914.03506514776,0.0,0.0
2018-10-22,KO,1,1343.0299428501166,37.31855392456055,50119.935344551544,0.0,0.0
2018-10-22,PEP,-1,-569.7104192260575,88.6471176147461,-50503.18653947863,0.0,0.0
2018-10-23,KO,-1,-1329.4050539137688,37.63515090942383,-50032.35982379541,0.0,0.0
2018-10-23,PEP,1,559.4826834065269,89.23863983154297,49927.47367650024,0.0,0.0
2018-10-24,KO,1,1329.4050539137688,37.935523986816406,50431.67731094074,0.0,0.0
2018-10-24,PEP,-1,-559.4826834065269,91.53179931640624,-51210.45669857067,0.0,0.0
2018-10-25,KO,-1,-1328.5452241266294,37.75691604614258,-50161.77049085282,0.0,0.0
2018-10-25,PEP,1,560.2954067249983,91.4426498413086,51234.896684847605,0.0,0.0
2018-10-26,PEP,-1,-560.2954067249983,89.4979248046875,-50145.2761794857,0.0,0.0
2018-10-26,KO,1,1328.5452241266294,37.277957916259766,49525.45295484039,0.0,0.0
2018-10-29,PEP,1,546.790803708893,91.47505950927734,50017.721308396576,0.0,0.0
2018-10-29,KO,-1,-1324.2606980637718,37.71633529663086,-49946.260508323656,0.0,0.0
2018-10-30,PEP,-1,-546.790803708893,92.18814849853516,-50407.63180994882,0.0,0.0
2018-10-30,KO,1,1324.2606980637718,38.66614532470703,51204.05659913178,0.0,0.0
2018-10-31,KO,-1,-1325.6855313953693,38.86908721923828,-51528.18654508886,0.0,0.0
2018-10-31,PEP,1,546.5970754020557,91.06179809570312,49774.11251996381,0.0,0.0
2018-11-01,PEP,-1,-546.5970754020557,90.35685729980467,-49388.79394259412,0.0,0.0
2018-11-01,KO,1,1325.6855313953693,38.75543975830078,51377.52575044419,0.0,0.0
